video_path,label
diving48/32/Le6xdQ2OO8w_00231.mp4,inward 1.5 somersaults in tuck position
diving48/32/mGRum47TLX0_00060.mp4,inward 1.5 somersaults in tuck position
diving48/32/ovWCmIMMkRI_00038.mp4,inward 1.5 somersaults in tuck position
diving48/4/Le6xdQ2OO8w_00210.mp4,inward 1.5 somersaults in tuck position
diving48/4/Le6xdQ2OO8w_00242.mp4,inward 1.5 somersaults in tuck position
diving48/4/Le6xdQ2OO8w_00243.mp4,inward 1.5 somersaults in tuck position
diving48/33/SbzcCzXjYSU_00041.mp4,inward 2.5 somersaults in pike position
diving48/33/XfCaMLlyj9I_00062.mp4,inward 2.5 somersaults in pike position
diving48/33/XfCaMLlyj9I_00071.mp4,inward 2.5 somersaults in pike position
diving48/33/XfCaMLlyj9I_00072.mp4,inward 2.5 somersaults in pike position
diving48/33/XfCaMLlyj9I_00139.mp4,inward 2.5 somersaults in pike position
diving48/33/ovWCmIMMkRI_00047.mp4,inward 2.5 somersaults in pike position
diving48/33/ovWCmIMMkRI_00049.mp4,inward 2.5 somersaults in pike position
diving48/33/rRw7peH60Yw_00001.mp4,inward 2.5 somersaults in pike position
diving48/33/rRw7peH60Yw_00005.mp4,inward 2.5 somersaults in pike position
diving48/33/roFeEJPgJD8_00030.mp4,inward 2.5 somersaults in pike position
diving48/1/zmacW6f2Tdk_00062.mp4,inward 2.5 somersaults in tuck position
diving48/20/CVAfPfVFulQ_00066.mp4,inward 2.5 somersaults in tuck position
diving48/24/bSsVWVfYU4w_00131.mp4,inward 2.5 somersaults in tuck position
diving48/25/Le6xdQ2OO8w_00255.mp4,inward 2.5 somersaults in tuck position
diving48/31/Le6xdQ2OO8w_00177.mp4,inward 2.5 somersaults in tuck position
diving48/32/bSsVWVfYU4w_00144.mp4,inward 2.5 somersaults in tuck position
diving48/32/bSsVWVfYU4w_00145.mp4,inward 2.5 somersaults in tuck position
diving48/34/SbzcCzXjYSU_00007.mp4,inward 2.5 somersaults in tuck position
diving48/34/SbzcCzXjYSU_00010.mp4,inward 2.5 somersaults in tuck position
diving48/34/SbzcCzXjYSU_00024.mp4,inward 2.5 somersaults in tuck position
diving48/34/bSsVWVfYU4w_00114.mp4,inward 2.5 somersaults in tuck position
diving48/34/jMEYIEYkpY0_00018.mp4,inward 2.5 somersaults in tuck position
diving48/34/mGRum47TLX0_00062.mp4,inward 2.5 somersaults in tuck position
diving48/34/roFeEJPgJD8_00000.mp4,inward 2.5 somersaults in tuck position
diving48/34/yHo2oERGo7A_00034.mp4,inward 2.5 somersaults in tuck position
diving48/34/yHo2oERGo7A_00038.mp4,inward 2.5 somersaults in tuck position
diving48/34/yHo2oERGo7A_00039.mp4,inward 2.5 somersaults in tuck position
diving48/34/yHo2oERGo7A_00040.mp4,inward 2.5 somersaults in tuck position
diving48/34/zmacW6f2Tdk_00012.mp4,inward 2.5 somersaults in tuck position
diving48/4/CVAfPfVFulQ_00062.mp4,inward 2.5 somersaults in tuck position
diving48/4/Le6xdQ2OO8w_00212.mp4,inward 2.5 somersaults in tuck position
diving48/4/bSsVWVfYU4w_00120.mp4,inward 2.5 somersaults in tuck position
diving48/7/Le6xdQ2OO8w_00169.mp4,inward 2.5 somersaults in tuck position
diving48/8/CVAfPfVFulQ_00069.mp4,inward 2.5 somersaults in tuck position
diving48/8/Le6xdQ2OO8w_00178.mp4,inward 2.5 somersaults in tuck position
diving48/11/qD3IMtAanSg_00104.mp4,inward 3.5 somersaults in tuck position
diving48/22/k71Cc-Sm-Mg_00071.mp4,inward 3.5 somersaults in tuck position
diving48/22/k71Cc-Sm-Mg_00144.mp4,inward 3.5 somersaults in tuck position
diving48/23/k71Cc-Sm-Mg_00070.mp4,inward 3.5 somersaults in tuck position
diving48/35/XfCaMLlyj9I_00083.mp4,inward 3.5 somersaults in tuck position
diving48/35/XfCaMLlyj9I_00124.mp4,inward 3.5 somersaults in tuck position
diving48/35/XfCaMLlyj9I_00126.mp4,inward 3.5 somersaults in tuck position
diving48/35/XfCaMLlyj9I_00129.mp4,inward 3.5 somersaults in tuck position
diving48/35/jMEYIEYkpY0_00038.mp4,inward 3.5 somersaults in tuck position
diving48/35/jMEYIEYkpY0_00039.mp4,inward 3.5 somersaults in tuck position
diving48/35/jMEYIEYkpY0_00044.mp4,inward 3.5 somersaults in tuck position
diving48/35/jMEYIEYkpY0_00045.mp4,inward 3.5 somersaults in tuck position
diving48/35/qD3IMtAanSg_00004.mp4,inward 3.5 somersaults in tuck position
diving48/35/qD3IMtAanSg_00019.mp4,inward 3.5 somersaults in tuck position
diving48/35/rRw7peH60Yw_00021.mp4,inward 3.5 somersaults in tuck position
diving48/35/sFO6XlfgxNQ_00065.mp4,inward 3.5 somersaults in tuck position
diving48/35/sFO6XlfgxNQ_00067.mp4,inward 3.5 somersaults in tuck position
diving48/35/sFO6XlfgxNQ_00068.mp4,inward 3.5 somersaults in tuck position
diving48/35/sFO6XlfgxNQ_00107.mp4,inward 3.5 somersaults in tuck position
diving48/35/zBXtMcI41z8_00035.mp4,inward 3.5 somersaults in tuck position
diving48/35/zBXtMcI41z8_00036.mp4,inward 3.5 somersaults in tuck position
diving48/45/qD3IMtAanSg_00039.mp4,inward 3.5 somersaults in tuck position
diving48/45/qD3IMtAanSg_00040.mp4,inward 3.5 somersaults in tuck position
diving48/46/roFeEJPgJD8_00010.mp4,inward 3.5 somersaults in tuck position
diving48/0/Le6xdQ2OO8w_00114.mp4,inward dive (no somersault) in pike position
diving48/0/Le6xdQ2OO8w_00115.mp4,inward dive (no somersault) in pike position
diving48/0/Le6xdQ2OO8w_00116.mp4,inward dive (no somersault) in pike position
diving48/19/L_SB1PRgDTE_00014.mp4,inward dive (no somersault) in pike position
diving48/36/CVAfPfVFulQ_00013.mp4,inward dive (no somersault) in pike position
diving48/36/CVAfPfVFulQ_00017.mp4,inward dive (no somersault) in pike position
diving48/36/L_SB1PRgDTE_00008.mp4,inward dive (no somersault) in pike position
diving48/36/Le6xdQ2OO8w_00045.mp4,inward dive (no somersault) in pike position
diving48/36/Le6xdQ2OO8w_00100.mp4,inward dive (no somersault) in pike position
diving48/36/Le6xdQ2OO8w_00107.mp4,inward dive (no somersault) in pike position
diving48/36/TMJ1XIZBRW4_00006.mp4,inward dive (no somersault) in pike position
diving48/36/k71Cc-Sm-Mg_00003.mp4,inward dive (no somersault) in pike position
diving48/36/ovWCmIMMkRI_00028.mp4,inward dive (no somersault) in pike position
diving48/36/sFO6XlfgxNQ_00010.mp4,inward dive (no somersault) in pike position
diving48/36/zBXtMcI41z8_00010.mp4,inward dive (no somersault) in pike position
diving48/36/zBXtMcI41z8_00012.mp4,inward dive (no somersault) in pike position
diving48/36/zBXtMcI41z8_00013.mp4,inward dive (no somersault) in pike position
diving48/37/bSsVWVfYU4w_00088.mp4,inward dive (no somersault) in pike position
diving48/37/bSsVWVfYU4w_00089.mp4,inward dive (no somersault) in pike position
diving48/46/Le6xdQ2OO8w_00095.mp4,inward dive (no somersault) in pike position
diving48/46/Le6xdQ2OO8w_00112.mp4,inward dive (no somersault) in pike position
diving48/41/SbzcCzXjYSU_00037.mp4,reverse 1.5 somersaults in pike position
diving48/41/sRA_iEJGHtU_00002.mp4,reverse 1.5 somersaults in pike position
diving48/41/sRA_iEJGHtU_00003.mp4,reverse 1.5 somersaults in pike position
diving48/17/bSsVWVfYU4w_00091.mp4,reverse 1.5 somersaults with 0.5 twist in free position
diving48/31/cs8g1es4vfM_00044.mp4,reverse 1.5 somersaults with 2.5 twists in free position
diving48/43/SbzcCzXjYSU_00046.mp4,reverse 2.5 somersaults in pike position
diving48/43/zmacW6f2Tdk_00054.mp4,reverse 2.5 somersaults in pike position
diving48/0/CVAfPfVFulQ_00074.mp4,reverse 2.5 somersaults in tuck position
diving48/1/cs8g1es4vfM_00031.mp4,reverse 2.5 somersaults in tuck position
diving48/14/jMEYIEYkpY0_00086.mp4,reverse 2.5 somersaults in tuck position
diving48/24/cs8g1es4vfM_00017.mp4,reverse 2.5 somersaults in tuck position
diving48/27/bSsVWVfYU4w_00123.mp4,reverse 2.5 somersaults in tuck position
diving48/34/cs8g1es4vfM_00027.mp4,reverse 2.5 somersaults in tuck position
diving48/44/SbzcCzXjYSU_00038.mp4,reverse 2.5 somersaults in tuck position
diving48/44/SbzcCzXjYSU_00039.mp4,reverse 2.5 somersaults in tuck position
diving48/44/TMJ1XIZBRW4_00042.mp4,reverse 2.5 somersaults in tuck position
diving48/44/TMJ1XIZBRW4_00056.mp4,reverse 2.5 somersaults in tuck position
diving48/44/jMEYIEYkpY0_00053.mp4,reverse 2.5 somersaults in tuck position
diving48/44/jMEYIEYkpY0_00071.mp4,reverse 2.5 somersaults in tuck position
diving48/44/jMEYIEYkpY0_00084.mp4,reverse 2.5 somersaults in tuck position
diving48/44/rRw7peH60Yw_00019.mp4,reverse 2.5 somersaults in tuck position
diving48/44/roFeEJPgJD8_00021.mp4,reverse 2.5 somersaults in tuck position
diving48/44/zmacW6f2Tdk_00033.mp4,reverse 2.5 somersaults in tuck position
diving48/8/Le6xdQ2OO8w_00247.mp4,reverse 2.5 somersaults in tuck position
diving48/42/rRw7peH60Yw_00023.mp4,reverse 2.5 somersaults with 1.5 twists in pike position
diving48/11/qD3IMtAanSg_00106.mp4,reverse 3.5 somersaults in tuck position
diving48/33/k71Cc-Sm-Mg_00092.mp4,reverse 3.5 somersaults in tuck position
diving48/35/k71Cc-Sm-Mg_00065.mp4,reverse 3.5 somersaults in tuck position
diving48/45/XfCaMLlyj9I_00103.mp4,reverse 3.5 somersaults in tuck position
diving48/45/XfCaMLlyj9I_00106.mp4,reverse 3.5 somersaults in tuck position
diving48/45/XfCaMLlyj9I_00136.mp4,reverse 3.5 somersaults in tuck position
diving48/45/XfCaMLlyj9I_00137.mp4,reverse 3.5 somersaults in tuck position
diving48/45/qD3IMtAanSg_00001.mp4,reverse 3.5 somersaults in tuck position
diving48/45/qD3IMtAanSg_00015.mp4,reverse 3.5 somersaults in tuck position
diving48/45/qD3IMtAanSg_00044.mp4,reverse 3.5 somersaults in tuck position
diving48/45/qD3IMtAanSg_00108.mp4,reverse 3.5 somersaults in tuck position
diving48/45/rRw7peH60Yw_00015.mp4,reverse 3.5 somersaults in tuck position
diving48/45/rRw7peH60Yw_00027.mp4,reverse 3.5 somersaults in tuck position
diving48/45/zBXtMcI41z8_00054.mp4,reverse 3.5 somersaults in tuck position
diving48/15/k71Cc-Sm-Mg_00134.mp4,reverse dive (no somersault) in pike position
diving48/22/k71Cc-Sm-Mg_00135.mp4,reverse dive (no somersault) in pike position
diving48/29/bSsVWVfYU4w_00094.mp4,reverse dive (no somersault) in pike position
diving48/31/Le6xdQ2OO8w_00085.mp4,reverse dive (no somersault) in pike position
diving48/31/Le6xdQ2OO8w_00089.mp4,reverse dive (no somersault) in pike position
diving48/31/Le6xdQ2OO8w_00090.mp4,reverse dive (no somersault) in pike position
diving48/31/Le6xdQ2OO8w_00103.mp4,reverse dive (no somersault) in pike position
diving48/31/Le6xdQ2OO8w_00104.mp4,reverse dive (no somersault) in pike position
diving48/36/L_SB1PRgDTE_00004.mp4,reverse dive (no somersault) in pike position
diving48/46/Le6xdQ2OO8w_00083.mp4,reverse dive (no somersault) in pike position
diving48/46/Le6xdQ2OO8w_00098.mp4,reverse dive (no somersault) in pike position
diving48/46/MbzIpx8kAD0_00030.mp4,reverse dive (no somersault) in pike position
diving48/46/MbzIpx8kAD0_00043.mp4,reverse dive (no somersault) in pike position
diving48/46/XfCaMLlyj9I_00039.mp4,reverse dive (no somersault) in pike position
diving48/46/XfCaMLlyj9I_00042.mp4,reverse dive (no somersault) in pike position
diving48/46/XfCaMLlyj9I_00047.mp4,reverse dive (no somersault) in pike position
diving48/46/XfCaMLlyj9I_00048.mp4,reverse dive (no somersault) in pike position
diving48/46/bSsVWVfYU4w_00079.mp4,reverse dive (no somersault) in pike position
diving48/46/bSsVWVfYU4w_00083.mp4,reverse dive (no somersault) in pike position
diving48/46/bl0C6d9QgIg_00003.mp4,reverse dive (no somersault) in pike position
diving48/46/bl0C6d9QgIg_00005.mp4,reverse dive (no somersault) in pike position
diving48/46/k71Cc-Sm-Mg_00017.mp4,reverse dive (no somersault) in pike position
diving48/46/k71Cc-Sm-Mg_00028.mp4,reverse dive (no somersault) in pike position
diving48/46/k71Cc-Sm-Mg_00126.mp4,reverse dive (no somersault) in pike position
diving48/46/k71Cc-Sm-Mg_00127.mp4,reverse dive (no somersault) in pike position
diving48/46/k71Cc-Sm-Mg_00128.mp4,reverse dive (no somersault) in pike position
diving48/46/mGRum47TLX0_00038.mp4,reverse dive (no somersault) in pike position
diving48/46/ovWCmIMMkRI_00016.mp4,reverse dive (no somersault) in pike position
diving48/46/ovWCmIMMkRI_00017.mp4,reverse dive (no somersault) in pike position
diving48/46/sFO6XlfgxNQ_00015.mp4,reverse dive (no somersault) in pike position
diving48/46/sFO6XlfgxNQ_00019.mp4,reverse dive (no somersault) in pike position
diving48/46/sFO6XlfgxNQ_00033.mp4,reverse dive (no somersault) in pike position
diving48/46/sFO6XlfgxNQ_00037.mp4,reverse dive (no somersault) in pike position
diving48/46/sFO6XlfgxNQ_00038.mp4,reverse dive (no somersault) in pike position
diving48/46/sFO6XlfgxNQ_00050.mp4,reverse dive (no somersault) in pike position
diving48/46/zBXtMcI41z8_00016.mp4,reverse dive (no somersault) in pike position
diving48/46/zBXtMcI41z8_00023.mp4,reverse dive (no somersault) in pike position
diving48/46/zBXtMcI41z8_00105.mp4,reverse dive (no somersault) in pike position
diving48/46/zBXtMcI41z8_00106.mp4,reverse dive (no somersault) in pike position
diving48/47/bSsVWVfYU4w_00072.mp4,reverse dive (no somersault) in pike position
diving48/7/k71Cc-Sm-Mg_00160.mp4,reverse dive (no somersault) in pike position
diving48/15/Le6xdQ2OO8w_00077.mp4,reverse dive (no somersault) in tuck position
diving48/31/bSsVWVfYU4w_00076.mp4,reverse dive (no somersault) in tuck position
diving48/47/CVAfPfVFulQ_00041.mp4,reverse dive (no somersault) in tuck position
diving48/47/Le6xdQ2OO8w_00073.mp4,reverse dive (no somersault) in tuck position
diving48/47/bSsVWVfYU4w_00074.mp4,reverse dive (no somersault) in tuck position
diving48/47/mGRum47TLX0_00027.mp4,reverse dive (no somersault) in tuck position
diving48/47/mGRum47TLX0_00044.mp4,reverse dive (no somersault) in tuck position
diving48/47/ovWCmIMMkRI_00050.mp4,reverse dive (no somersault) in tuck position
