video_path,label
k400/full/test/fXYAWSSOOpU_000000_000010.mp4,side kick
k400/full/test/x-Dv00u1wvU_000214_000224.mp4,sign language interpreting
k400/full/test/ZLEGcYloLIE_000009_000019.mp4,singing
k400/full/test/vpPOiNkZu0o_000000_000010.mp4,situp
k400/full/test/sBI9rQNgLHU_000017_000027.mp4,skateboarding
k400/full/test/IgYSvEHjPIk_000079_000089.mp4,ski jumping
k400/full/test/tGwEg133WQ4_000023_000033.mp4,skiing (not slalom or crosscountry)
k400/full/test/9cY4ITZENKM_000000_000010.mp4,skiing crosscountry
k400/full/test/KtjqCFZwWiI_000138_000148.mp4,skiing slalom
k400/full/test/Vtd86i8dC60_000273_000283.mp4,skipping rope
k400/full/test/4iFGni08p2U_000305_000315.mp4,skydiving
k400/full/test/oU__cVhSYxA_000159_000169.mp4,slacklining
k400/full/test/aWcFdn8WPww_000099_000109.mp4,slapping
k400/full/test/J1gQ3ynXYFU_000004_000014.mp4,sled dog racing
k400/full/test/xo-0qbMyJ_8_000059_000069.mp4,smoking
k400/full/test/R4zfEEIOssU_000038_000048.mp4,smoking hookah
k400/full/test/uArz7lzVoFQ_000002_000012.mp4,snatch weight lifting
k400/full/test/cZaTSpw1wls_000022_000032.mp4,sneezing
k400/full/test/PkILI1Wzmqc_000005_000015.mp4,sniffing
k400/full/test/q4pbVP079B8_000004_000014.mp4,snorkeling
k400/full/test/T1zEBh5HLH8_000494_000504.mp4,snowboarding
k400/full/test/szAZHKgWa0I_000024_000034.mp4,snowkiting
k400/full/test/QpwXK8UdfE8_000000_000010.mp4,snowmobiling
k400/full/test/JdtmiatpHgQ_000113_000123.mp4,somersaulting
k400/full/test/IFOs5EB_2FU_000293_000303.mp4,spinning poi
k400/full/test/lgzdq8g0CwQ_000013_000023.mp4,spray painting
k400/full/test/kVxw6wkWkSg_000179_000189.mp4,spraying
k400/full/test/sfHRSq-oA3U_000004_000014.mp4,springboard diving
k400/full/test/hiMsU8w7-ww_000002_000012.mp4,squat
k400/full/test/T96Bet2zJ54_000022_000032.mp4,sticking tongue out
k400/full/test/okv95oTi-1U_000000_000010.mp4,stomping grapes
k400/full/test/0RDYvF3uIhg_000118_000128.mp4,stretching arm
k400/full/test/dxguOEeQjEA_000004_000014.mp4,stretching leg
k400/full/test/t_ogCh-BQQA_000339_000349.mp4,strumming guitar
k400/full/test/PSkrLqljfMw_000009_000019.mp4,surfing crowd
k400/full/test/Uh7anr2zzFw_000139_000149.mp4,surfing water
k400/full/test/uuh-JN19IVM_000152_000162.mp4,sweeping floor
k400/full/test/PhmYzMwDTkA_000022_000032.mp4,swimming backstroke
k400/full/test/HiBoswVsuh0_000090_000100.mp4,swimming breast stroke
k400/full/test/ZUqytTo1o5E_000065_000075.mp4,swimming butterfly stroke
k400/full/test/Gb5DkNf0a50_000029_000039.mp4,swing dancing
k400/full/test/TL0-ELEaYP8_000004_000014.mp4,swinging legs
k400/full/test/8iprhpl2EeU_000000_000010.mp4,swinging on something
k400/full/test/yz2Yvx7wouw_000016_000026.mp4,sword fighting
k400/full/test/aGfxUgEskO8_000205_000215.mp4,tai chi
k400/full/test/tHR6knGvd8c_000030_000040.mp4,taking a shower
k400/full/test/HaOmypeyiig_000026_000036.mp4,tango dancing
k400/full/test/gKBXfTS2rtY_000018_000028.mp4,tap dancing
k400/full/test/zqzSP3aCnkI_000003_000013.mp4,tapping guitar
k400/full/test/CvQtUQEQoTQ_000109_000119.mp4,tapping pen
k400/full/test/4bjWk9DJ9L0_000318_000328.mp4,tasting beer
k400/full/test/JSmKH4_p3cg_000043_000053.mp4,tasting food
k400/full/test/j3Bo6NmumVs_000056_000066.mp4,testifying
k400/full/test/yPMYroRg5W0_000035_000045.mp4,texting
k400/full/test/-EL_dmBEKJ4_000457_000467.mp4,throwing axe
k400/full/test/k5jsxvIKd60_000000_000010.mp4,throwing ball
k400/full/test/2lNcM5gXAso_000084_000094.mp4,throwing discus
k400/full/test/tiA2oaFoQsk_000000_000010.mp4,tickling
k400/full/test/pkC0Lv1gJ5g_000005_000015.mp4,tobogganing
k400/full/test/jQOX7Gwz69U_000004_000014.mp4,tossing coin
k400/full/test/bPTssFBvVAQ_000157_000167.mp4,tossing salad
k400/full/test/DW8NBvJx-1A_000316_000326.mp4,training dog
k400/full/test/gA7FMSmfbl8_000075_000085.mp4,trapezing
k400/full/test/FjeHIcLb5j4_000028_000038.mp4,trimming or shaving beard
k400/full/test/vCiVntRyrD0_000094_000104.mp4,trimming trees
k400/full/test/_riK9WauxaU_000003_000013.mp4,triple jump
k400/full/test/HQjYQoFU510_000063_000073.mp4,tying bow tie
k400/full/test/GJOhcAybtSo_000084_000094.mp4,tying knot (not on a tie)
k400/full/test/tm99m6ma5Rs_000033_000043.mp4,tying tie
k400/full/test/-X7LH70UvpY_000042_000052.mp4,unboxing
k400/full/test/jPCyIFtDUPc_000366_000376.mp4,unloading truck
k400/full/test/-wn5vfhnhF8_000004_000014.mp4,using computer
k400/full/test/xYBR-Hwh12w_000014_000024.mp4,using remote controller (not gaming)
k400/full/test/3A3toWW8iF8_000035_000045.mp4,using segway
k400/full/test/pmSrRJFulWk_000003_000013.mp4,vault
k400/full/test/Y2OqIN2DZ-A_000012_000022.mp4,waiting in line
k400/full/test/vUjXdZwtIEw_000012_000022.mp4,walking the dog
k400/full/test/oR8-fg7iRKI_000024_000034.mp4,washing dishes
k400/full/test/JgJrVjnjqYg_000314_000324.mp4,washing feet
k400/full/test/Z7V3jE4awdw_000034_000044.mp4,washing hair
k400/full/test/PzERiygIpkg_000046_000056.mp4,washing hands
k400/full/test/RuvhG3y_zn0_000005_000015.mp4,water skiing
k400/full/test/rWfkaw0eois_000102_000112.mp4,water sliding
k400/full/test/6yom0_CTACg_000009_000019.mp4,watering plants
k400/full/test/rD3xrUd2fZ0_000245_000255.mp4,waxing back
k400/full/test/y9IcO3EPSaI_000035_000045.mp4,waxing chest
k400/full/test/8dn85hyj5QA_000054_000064.mp4,waxing eyebrows
k400/full/test/QYNVeYcE_6c_000500_000510.mp4,waxing legs
k400/full/test/_5_ljudjiq4_000028_000038.mp4,weaving basket
k400/full/test/UyQLjj6lDdo_000023_000033.mp4,welding
k400/full/test/FN5IjLME2O0_000188_000198.mp4,whistling
k400/full/test/JdHPmo7FvHY_002922_002932.mp4,windsurfing
k400/full/test/AYvCm0hYG6Y_000094_000104.mp4,wrapping present
k400/full/test/wvtKi7MQa1g_000020_000030.mp4,wrestling
k400/full/test/zd6VMzGoYqI_000019_000029.mp4,writing
k400/full/test/D8td7p9UPHs_000099_000109.mp4,yawning
k400/full/test/XmgoCpJsDLA_000356_000366.mp4,yoga
k400/full/test/T-Igvfesj64_000016_000026.mp4,zumba
